,Name,c,y,Year,Measure,Approach,Region,Total Inequality,IOp Ex-Ante Tree,IOp Ex-Ante RF,IOp Ex-Post,Latest
684,United Kingdom,UK,2005,2005 (Income),MLD,Relative,Europe,0.1762,6.58342792281498,15.6072644721907,16.7990919409762,0
685,United Kingdom,UK,2011,2011 (Income),Gini,Absolute,Europe,0.3237,0.076,0.0955,0.0869,1
686,United Kingdom,UK,2011,2011 (Income),Gini,Relative,Europe,0.3237,23.4785295026259,29.5026258881681,26.8458449181341,1
687,United Kingdom,UK,2011,2011 (Income),MLD,Absolute,Europe,0.1867,0.0106,0.0147,0.0159,1
688,United Kingdom,UK,2011,2011 (Income),MLD,Relative,Europe,0.1867,5.67755757900375,7.87359400107124,8.51633636850563,1
689,United States of America,USA,1970,1970 (Income),Gini,Absolute,North America,0.3003,0.1225,0.1345,0.1366,0
690,United States of America,USA,1970,1970 (Income),Gini,Relative,North America,0.3003,40.7925407925408,44.7885447885448,45.4878454878455,0
691,United States of America,USA,1970,1970 (Income),MLD,Absolute,North America,0.1592,0.0258,0.0301,0.0324,0
692,United States of America,USA,1970,1970 (Income),MLD,Relative,North America,0.1592,16.2060301507538,18.9070351758794,20.3517587939699,0
693,United States of America,USA,1972,1972 (Income),Gini,Absolute,North America,0.3045,0.1275,0.1393,0.1389,0
694,United States of America,USA,1972,1972 (Income),Gini,Relative,North America,0.3045,41.871921182266,45.7471264367816,45.615763546798,0
695,United States of America,USA,1972,1972 (Income),MLD,Absolute,North America,0.1661,0.0269,0.0319,0.0336,0
696,United States of America,USA,1972,1972 (Income),MLD,Relative,North America,0.1661,16.1950632149308,19.205298013245,20.2287778446719,0
697,United States of America,USA,1974,1974 (Income),Gini,Absolute,North America,0.2987,0.1215,0.131,0.1247,0
698,United States of America,USA,1974,1974 (Income),Gini,Relative,North America,0.2987,40.6762638098427,43.8567124204888,41.747572815534,0
699,United States of America,USA,1974,1974 (Income),MLD,Absolute,North America,0.1552,0.0243,0.0278,0.0271,0
700,United States of America,USA,1974,1974 (Income),MLD,Relative,North America,0.1552,15.6572164948454,17.9123711340206,17.4613402061856,0
701,United States of America,USA,1976,1976 (Income),Gini,Absolute,North America,0.2929,0.1114,0.1202,0.1174,0
702,United States of America,USA,1976,1976 (Income),Gini,Relative,North America,0.2929,38.0334585182656,41.0378968931376,40.0819392284056,0
703,United States of America,USA,1976,1976 (Income),MLD,Absolute,North America,0.1517,0.0209,0.0239,0.0241,0
704,United States of America,USA,1976,1976 (Income),MLD,Relative,North America,0.1517,13.7771918259723,15.7547791694133,15.8866183256427,0
705,United States of America,USA,1978,1978 (Income),Gini,Absolute,North America,0.2938,0.1064,0.1183,0.1174,0
706,United States of America,USA,1978,1978 (Income),Gini,Relative,North America,0.2938,36.215112321307,40.2654867256637,39.9591558883594,0
707,United States of America,USA,1978,1978 (Income),MLD,Absolute,North America,0.1516,0.0198,0.0233,0.0237,0
708,United States of America,USA,1978,1978 (Income),MLD,Relative,North America,0.1516,13.0606860158311,15.3693931398417,15.6332453825858,0
709,United States of America,USA,1980,1980 (Income),Gini,Absolute,North America,0.3281,0.1057,0.1324,0.1411,0
710,United States of America,USA,1980,1980 (Income),Gini,Relative,North America,0.3281,32.215787869552,40.3535507467236,43.0051813471503,0
711,United States of America,USA,1980,1980 (Income),MLD,Absolute,North America,0.1923,0.0218,0.0286,0.0352,0
712,United States of America,USA,1980,1980 (Income),MLD,Relative,North America,0.1923,11.3364534581383,14.8725949037962,18.3047321892876,0
713,United States of America,USA,1982,1982 (Income),Gini,Absolute,North America,0.3172,0.1283,0.1371,0.1305,0
714,United States of America,USA,1982,1982 (Income),Gini,Relative,North America,0.3172,40.4476670870113,43.2219419924338,41.141235813367,0
715,United States of America,USA,1982,1982 (Income),MLD,Absolute,North America,0.1787,0.0279,0.0306,0.03,0
716,United States of America,USA,1982,1982 (Income),MLD,Relative,North America,0.1787,15.6127588136542,17.123670956911,16.7879127028539,0
717,United States of America,USA,1984,1984 (Income),Gini,Absolute,North America,0.3449,0.1325,0.1462,0.1384,0
718,United States of America,USA,1984,1984 (Income),Gini,Relative,North America,0.3449,38.4169324441867,42.3890982893592,40.127573209626,0
719,United States of America,USA,1984,1984 (Income),MLD,Absolute,North America,0.2136,0.0312,0.0351,0.0335,0
720,United States of America,USA,1984,1984 (Income),MLD,Relative,North America,0.2136,14.6067415730337,16.4325842696629,15.6835205992509,0
721,United States of America,USA,1986,1986 (Income),Gini,Absolute,North America,0.345,0.1513,0.1549,0.147,0
722,United States of America,USA,1986,1986 (Income),Gini,Relative,North America,0.345,43.8550724637681,44.8985507246377,42.6086956521739,0
723,United States of America,USA,1986,1986 (Income),MLD,Absolute,North America,0.2105,0.0379,0.039,0.037,0
724,United States of America,USA,1986,1986 (Income),MLD,Relative,North America,0.2105,18.0047505938242,18.5273159144893,17.5771971496437,0
725,United States of America,USA,1988,1988 (Income),Gini,Absolute,North America,0.3892,0.1633,0.1733,0.1641,0
726,United States of America,USA,1988,1988 (Income),Gini,Relative,North America,0.3892,41.9578622816033,44.5272353545735,42.1634121274409,0
727,United States of America,USA,1988,1988 (Income),MLD,Absolute,North America,0.2696,0.0479,0.0505,0.0476,0
728,United States of America,USA,1988,1988 (Income),MLD,Relative,North America,0.2696,17.7670623145401,18.7314540059347,17.6557863501484,0
729,United States of America,USA,1990,1990 (Income),Gini,Absolute,North America,0.3653,0.1486,0.1593,0.1469,0
730,United States of America,USA,1990,1990 (Income),Gini,Relative,North America,0.3653,40.678894059677,43.6079934300575,40.2135231316726,0
731,United States of America,USA,1990,1990 (Income),MLD,Absolute,North America,0.2357,0.0373,0.0415,0.037,0
732,United States of America,USA,1990,1990 (Income),MLD,Relative,North America,0.2357,15.8252015273653,17.6071277047094,15.6979210861264,0
733,United States of America,USA,1992,1992 (Income),Gini,Absolute,North America,0.3762,0.142,0.1559,0.1534,0
734,United States of America,USA,1992,1992 (Income),Gini,Relative,North America,0.3762,37.745879851143,41.4407230196704,40.776182881446,0
735,United States of America,USA,1992,1992 (Income),MLD,Absolute,North America,0.2593,0.0347,0.0411,0.0433,0
736,United States of America,USA,1992,1992 (Income),MLD,Relative,North America,0.2593,13.3821827998457,15.8503663709988,16.6988044735827,0
737,United States of America,USA,1994,1994 (Income),Gini,Absolute,North America,0.3792,0.1421,0.1606,0.1781,0
738,United States of America,USA,1994,1994 (Income),Gini,Relative,North America,0.3792,37.4736286919831,42.3523206751055,46.9672995780591,0
739,United States of America,USA,1994,1994 (Income),MLD,Absolute,North America,0.2691,0.0342,0.0425,0.0813,0
740,United States of America,USA,1994,1994 (Income),MLD,Relative,North America,0.2691,12.7090301003345,15.7933853586027,30.2118171683389,0
741,United States of America,USA,1996,1996 (Income),Gini,Absolute,North America,0.3673,0.1493,0.1637,0.1623,0
742,United States of America,USA,1996,1996 (Income),Gini,Relative,North America,0.3673,40.6479716852709,44.5684726381704,44.1873128233052,0
743,United States of America,USA,1996,1996 (Income),MLD,Absolute,North America,0.2562,0.0379,0.0446,0.0505,0
744,United States of America,USA,1996,1996 (Income),MLD,Relative,North America,0.2562,14.7931303669009,17.408274785324,19.7111631537861,0
745,United States of America,USA,1998,1998 (Income),Gini,Absolute,North America,0.392,0.1302,0.1698,0.195,0
746,United States of America,USA,1998,1998 (Income),Gini,Relative,North America,0.392,33.2142857142857,43.3163265306122,49.7448979591837,0
747,United States of America,USA,1998,1998 (Income),MLD,Absolute,North America,0.2964,0.0366,0.0497,0.0856,0
748,United States of America,USA,1998,1998 (Income),MLD,Relative,North America,0.2964,12.3481781376518,16.7678812415655,28.8798920377868,0
749,United States of America,USA,2000,2000 (Income),Gini,Absolute,North America,0.3844,0.149,0.1699,0.1577,0
750,United States of America,USA,2000,2000 (Income),Gini,Relative,North America,0.3844,38.7617065556712,44.1987513007284,41.0249739854318,0
751,United States of America,USA,2000,2000 (Income),MLD,Absolute,North America,0.2684,0.038,0.047,0.0462,0
752,United States of America,USA,2000,2000 (Income),MLD,Relative,North America,0.2684,14.1579731743666,17.5111773472429,17.2131147540984,0
753,United States of America,USA,2002,2002 (Income),Gini,Absolute,North America,0.3951,0.1609,0.1894,0.1922,0
754,United States of America,USA,2002,2002 (Income),Gini,Relative,North America,0.3951,40.723867375348,47.9372310807391,48.6459124272336,0
755,United States of America,USA,2002,2002 (Income),MLD,Absolute,North America,0.2967,0.0445,0.0592,0.0792,0
756,United States of America,USA,2002,2002 (Income),MLD,Relative,North America,0.2967,14.9983147960903,19.9528142905292,26.6936299292214,0
757,United States of America,USA,2004,2004 (Income),Gini,Absolute,North America,0.4061,0.1497,0.1753,0.2001,0
758,United States of America,USA,2004,2004 (Income),Gini,Relative,North America,0.4061,36.8628416646146,43.1667077074612,49.2735779364688,0
759,United States of America,USA,2004,2004 (Income),MLD,Absolute,North America,0.3083,0.0418,0.051,0.0903,0
760,United States of America,USA,2004,2004 (Income),MLD,Relative,North America,0.3083,13.5582225105417,16.5423289004217,29.2896529354525,0
761,United States of America,USA,2006,2006 (Income),Gini,Absolute,North America,0.4306,0.1675,0.1766,0.1923,0
762,United States of America,USA,2006,2006 (Income),Gini,Relative,North America,0.4306,38.8992104040873,41.0125406409661,44.6586158848119,0
763,United States of America,USA,2006,2006 (Income),MLD,Absolute,North America,0.3688,0.0473,0.0513,0.1077,0
764,United States of America,USA,2006,2006 (Income),MLD,Relative,North America,0.3688,12.8253796095445,13.909978308026,29.2028199566161,0
765,United States of America,USA,2008,2008 (Income),Gini,Absolute,North America,0.4029,0.1525,0.1649,0.1801,0
766,United States of America,USA,2008,2008 (Income),Gini,Relative,North America,0.4029,37.8505832712832,40.9282700421941,44.7009183420204,0
767,United States of America,USA,2008,2008 (Income),MLD,Absolute,North America,0.3046,0.0386,0.0445,0.0764,0
768,United States of America,USA,2008,2008 (Income),MLD,Relative,North America,0.3046,12.6723571897571,14.6093237032173,25.0820748522653,0
769,United States of America,USA,2010,2010 (Income),Gini,Absolute,North America,0.3996,0.1581,0.1663,0.1679,0
770,United States of America,USA,2010,2010 (Income),Gini,Relative,North America,0.3996,39.5645645645646,41.6166166166166,42.017017017017,0
771,United States of America,USA,2010,2010 (Income),MLD,Absolute,North America,0.3059,0.0441,0.0452,0.0571,0
772,United States of America,USA,2010,2010 (Income),MLD,Relative,North America,0.3059,14.4164759725401,14.7760706113109,18.6662307943772,0
773,United States of America,USA,2012,2012 (Income),Gini,Absolute,North America,0.3998,0.1593,0.17,0.1801,0
774,United States of America,USA,2012,2012 (Income),Gini,Relative,North America,0.3998,39.8449224612306,42.5212606303152,45.047523761881,0
775,United States of America,USA,2012,2012 (Income),MLD,Absolute,North America,0.3057,0.0426,0.0473,0.1126,0
776,United States of America,USA,2012,2012 (Income),MLD,Relative,North America,0.3057,13.9352306182532,15.4726856395159,36.8334968923781,0
777,United States of America,USA,2014,2014 (Income),Gini,Absolute,North America,0.3948,0.1502,0.1641,0.1645,1
778,United States of America,USA,2014,2014 (Income),Gini,Relative,North America,0.3948,38.0445795339412,41.565349544073,41.6666666666667,1
779,United States of America,USA,2014,2014 (Income),MLD,Absolute,North America,0.2902,0.0393,0.0441,0.0536,1
780,United States of America,USA,2014,2014 (Income),MLD,Relative,North America,0.2902,13.5423845623708,15.1964162646451,18.4700206753963,1
781,Uzbekistan,UZB,2016,2016 (Income),Gini,Absolute,Asia + Oceania,0.4597,0.0954,0.1818,0.0917,1
782,Uzbekistan,UZB,2016,2016 (Income),Gini,Relative,Asia + Oceania,0.4597,20.7526647813792,39.5475309984773,19.9477920382858,1
783,Uzbekistan,UZB,2016,2016 (Income),MLD,Absolute,Asia + Oceania,0.3629,0.0182,0.0515,0.0135,1
784,Uzbekistan,UZB,2016,2016 (Income),MLD,Relative,Asia + Oceania,0.3629,5.0151556902728,14.1912372554423,3.7200330669606,1
